Store,Dept,SKU_ID,Date,Weekly_Sales,Predicted_Sales,Forecast_Error,Abs_Error,IsHoliday,Size
28,18,28_18,2012-10-19,15036.82,12591.845,2444.9752734374997,2444.9752734374997,0,206302
28,18,28_18,2012-10-26,21095.83,18068.615,3027.2147656250017,3027.2147656250017,0,206302
28,19,28_19,2012-09-07,1686.31,1263.1918,423.11822753906245,423.11822753906245,1,206302
28,19,28_19,2012-09-14,1103.42,1533.2367,-429.8166943359374,429.8166943359374,0,206302
28,19,28_19,2012-09-21,1192.15,1103.1272,89.02280273437509,89.02280273437509,0,206302
28,19,28_19,2012-09-28,1133.34,1110.1145,23.225498046874918,23.225498046874918,0,206302
28,19,28_19,2012-10-05,2059.68,1346.186,713.4939648437498,713.4939648437498,0,206302
28,19,28_19,2012-10-12,1423.64,1829.411,-405.7710107421874,405.7710107421874,0,206302
28,19,28_19,2012-10-19,1146.86,1569.674,-422.8139501953126,422.8139501953126,0,206302
28,19,28_19,2012-10-26,1264.66,1255.266,9.394008789062582,9.394008789062582,0,206302
28,20,28_20,2012-09-07,4967.32,5288.986,-321.6658398437503,321.6658398437503,1,206302
28,20,28_20,2012-09-14,4694.91,4969.996,-275.08609375000015,275.08609375000015,0,206302
28,20,28_20,2012-09-21,4571.54,4654.4937,-82.95365234375004,82.95365234375004,0,206302
28,20,28_20,2012-09-28,3923.89,4527.695,-603.8048242187501,603.8048242187501,0,206302
28,20,28_20,2012-10-05,5758.8,4369.499,1389.3009765625002,1389.3009765625002,0,206302
28,20,28_20,2012-10-12,4073.27,5263.4795,-1190.2094921875,1190.2094921875,0,206302
28,20,28_20,2012-10-19,4296.84,4451.986,-155.14583984374985,155.14583984374985,0,206302
28,20,28_20,2012-10-26,3673.6,4416.087,-742.4869140625001,742.4869140625001,0,206302
28,21,28_21,2012-09-07,4584.76,4359.9844,224.77562500000022,224.77562500000022,1,206302
28,21,28_21,2012-09-14,4284.24,4352.6006,-68.36058593750022,68.36058593750022,0,206302
28,21,28_21,2012-09-21,3972.1,4217.686,-245.5860351562501,245.5860351562501,0,206302
28,21,28_21,2012-09-28,3850.13,3885.804,-35.67395507812489,35.67395507812489,0,206302
28,21,28_21,2012-10-05,4231.08,4102.8535,128.22648437499993,128.22648437499993,0,206302
28,21,28_21,2012-10-12,3889.03,4119.387,-230.3572070312498,230.3572070312498,0,206302
28,21,28_21,2012-10-19,3822.72,3980.4185,-157.6984570312502,157.6984570312502,0,206302
28,21,28_21,2012-10-26,4083.05,3942.672,140.37788085937518,140.37788085937518,0,206302
28,22,28_22,2012-09-07,9376.09,8927.025,449.06460937500015,449.06460937500015,1,206302
28,22,28_22,2012-09-14,9546.87,9083.363,463.5067187500008,463.5067187500008,0,206302
28,22,28_22,2012-09-21,7823.67,9095.634,-1271.9637890625,1271.9637890625,0,206302
28,22,28_22,2012-09-28,7759.6,8074.3423,-314.74228515624964,314.74228515624964,0,206302
28,22,28_22,2012-10-05,10024.6,8196.2295,1828.3705078125004,1828.3705078125004,0,206302
28,22,28_22,2012-10-12,8808.14,9494.53,-686.3902734375006,686.3902734375006,0,206302
28,22,28_22,2012-10-19,8662.34,8978.658,-316.31820312499985,316.31820312499985,0,206302
28,22,28_22,2012-10-26,8641.45,8767.286,-125.83613281249927,125.83613281249927,0,206302
28,23,28_23,2012-09-07,24765.11,33230.855,-8465.74546875,8465.74546875,1,206302
28,23,28_23,2012-09-14,22098.66,25558.822,-3460.162265625,3460.162265625,0,206302
28,23,28_23,2012-09-21,21983.31,22924.283,-940.9732031249987,940.9732031249987,0,206302
28,23,28_23,2012-09-28,24088.11,22399.762,1688.3482812500006,1688.3482812500006,0,206302
28,23,28_23,2012-10-05,27218.57,24882.15,2336.4196093749997,2336.4196093749997,0,206302
28,23,28_23,2012-10-12,25592.49,25583.723,8.7673437500016,8.7673437500016,0,206302
28,23,28_23,2012-10-19,26532.23,26292.37,239.86085937499956,239.86085937499956,0,206302
28,23,28_23,2012-10-26,28722.94,26375.01,2347.9302343749987,2347.9302343749987,0,206302
28,24,28_24,2012-09-07,9335.51,17525.65,-8190.140390625,8190.140390625,1,206302
28,24,28_24,2012-09-14,5746.83,7646.7695,-1899.93953125,1899.93953125,0,206302
28,24,28_24,2012-09-21,5692.04,5155.754,536.28609375,536.28609375,0,206302
28,24,28_24,2012-09-28,5493.03,4843.0884,649.9416210937497,649.9416210937497,0,206302
28,24,28_24,2012-10-05,5779.68,5967.5747,-187.8947070312497,187.8947070312497,0,206302
28,24,28_24,2012-10-12,6298.55,5806.2417,492.3083007812502,492.3083007812502,0,206302
28,24,28_24,2012-10-19,6880.49,6281.064,599.4260351562498,599.4260351562498,0,206302
28,24,28_24,2012-10-26,7599.19,6979.951,619.2388281249996,619.2388281249996,0,206302
28,25,28_25,2012-09-07,13895.98,18712.354,-4816.373515625,4816.373515625,1,206302
28,25,28_25,2012-09-14,12781.96,14326.387,-1544.4267187500009,1544.4267187500009,0,206302
28,25,28_25,2012-09-21,12461.99,12959.793,-497.8029687500002,497.8029687500002,0,206302
28,25,28_25,2012-09-28,12931.94,12561.671,370.2691015625005,370.2691015625005,0,206302
28,25,28_25,2012-10-05,15065.44,13547.331,1518.1089453125005,1518.1089453125005,0,206302
28,25,28_25,2012-10-12,13336.06,14540.991,-1204.9312109375005,1204.9312109375005,0,206302
28,25,28_25,2012-10-19,14516.94,13650.866,866.0737890625005,866.0737890625005,0,206302
28,25,28_25,2012-10-26,14772.63,14550.686,221.9444531249992,221.9444531249992,0,206302
28,26,28_26,2012-09-07,8065.36,7348.7217,716.6383203124997,716.6383203124997,1,206302
28,26,28_26,2012-09-14,7504.98,7727.4414,-222.46140625000044,222.46140625000044,0,206302
28,26,28_26,2012-09-21,7339.0,7311.375,27.625,27.625,0,206302
28,26,28_26,2012-09-28,7271.23,7157.3955,113.83449218749956,113.83449218749956,0,206302
28,26,28_26,2012-10-05,8544.48,7640.642,903.8379101562496,903.8379101562496,0,206302
28,26,28_26,2012-10-12,9942.42,8205.656,1736.76375,1736.76375,0,206302
28,26,28_26,2012-10-19,10542.69,9420.072,1122.6177343750005,1122.6177343750005,0,206302
28,26,28_26,2012-10-26,11780.5,9989.808,1790.6923828125,1790.6923828125,0,206302
28,27,28_27,2012-09-07,1319.76,1893.0106,-573.2506201171875,573.2506201171875,1,206302
28,27,28_27,2012-09-14,1275.43,1413.7947,-138.36467773437494,138.36467773437494,0,206302
28,27,28_27,2012-09-21,1153.08,1242.2397,-89.15974609375007,89.15974609375007,0,206302
28,27,28_27,2012-09-28,1366.98,1122.714,244.26601074218752,244.26601074218752,0,206302
28,27,28_27,2012-10-05,1498.34,1508.2632,-9.923183593750082,9.923183593750082,0,206302
28,27,28_27,2012-10-12,1222.73,1475.1757,-252.44565917968748,252.44565917968748,0,206302
28,27,28_27,2012-10-19,1915.49,1308.9563,606.533701171875,606.533701171875,0,206302
28,27,28_27,2012-10-26,1938.99,1827.3549,111.63514160156251,111.63514160156251,0,206302
28,28,28_28,2012-09-07,485.42,528.7177,-43.297712402343734,43.297712402343734,1,206302
28,28,28_28,2012-09-14,389.49,413.79205,-24.30205322265624,24.30205322265624,0,206302
28,28,28_28,2012-09-21,409.21,282.90442,126.30558105468748,126.30558105468748,0,206302
28,28,28_28,2012-09-28,441.37,314.14206,127.22794067382813,127.22794067382813,0,206302
28,28,28_28,2012-10-05,502.25,612.2565,-110.0064697265625,110.0064697265625,0,206302
28,28,28_28,2012-10-12,500.24,494.40308,5.836923828125009,5.836923828125009,0,206302
28,28,28_28,2012-10-19,575.73,523.20844,52.52156494140627,52.52156494140627,0,206302
28,28,28_28,2012-10-26,541.62,577.20654,-35.586542968749995,35.586542968749995,0,206302
28,29,28_29,2012-09-07,4672.85,4976.457,-303.60703124999964,303.60703124999964,1,206302
28,29,28_29,2012-09-14,3957.34,4600.9224,-643.5823632812499,643.5823632812499,0,206302
28,29,28_29,2012-09-21,4136.17,4069.7786,66.39143554687507,66.39143554687507,0,206302
28,29,28_29,2012-09-28,4494.97,4152.199,342.77078125000025,342.77078125000025,0,206302
28,29,28_29,2012-10-05,5063.79,4644.4272,419.36275390624996,419.36275390624996,0,206302
28,29,28_29,2012-10-12,4090.47,4803.3325,-712.8625195312502,712.8625195312502,0,206302
28,29,28_29,2012-10-19,3752.99,4314.3696,-561.3796289062502,561.3796289062502,0,206302
28,29,28_29,2012-10-26,4333.59,3944.5703,389.01968750000015,389.01968750000015,0,206302
28,30,28_30,2012-09-07,3341.74,3959.1343,-617.3942773437502,617.3942773437502,1,206302
28,30,28_30,2012-09-14,2542.31,3438.405,-896.095029296875,896.095029296875,0,206302
28,30,28_30,2012-09-21,2473.03,2734.443,-261.4131152343748,261.4131152343748,0,206302
28,30,28_30,2012-09-28,2300.72,2593.773,-293.0529492187502,293.0529492187502,0,206302
28,30,28_30,2012-10-05,2932.68,2712.9976,219.68244140624984,219.68244140624984,0,206302
28,30,28_30,2012-10-12,2788.21,2823.896,-35.685996093749964,35.685996093749964,0,206302
28,30,28_30,2012-10-19,2775.17,2839.939,-64.76896484374993,64.76896484374993,0,206302
28,30,28_30,2012-10-26,2205.18,2848.3564,-643.1764453125002,643.1764453125002,0,206302
28,31,28_31,2012-09-07,2337.31,6207.518,-3870.20806640625,3870.20806640625,1,206302
28,31,28_31,2012-09-14,1914.64,2963.7498,-1049.109755859375,1049.109755859375,0,206302
28,31,28_31,2012-09-21,1391.71,2070.1074,-678.397421875,678.397421875,0,206302
28,31,28_31,2012-09-28,1725.58,1500.1239,225.45609863281243,225.45609863281243,0,206302
28,31,28_31,2012-10-05,2210.12,2027.0845,183.0355273437499,183.0355273437499,0,206302
28,31,28_31,2012-10-12,2082.57,2144.767,-62.197089843749836,62.197089843749836,0,206302
28,31,28_31,2012-10-19,1401.06,2216.7551,-815.695126953125,815.695126953125,0,206302
28,31,28_31,2012-10-26,1900.03,1756.8092,143.22079589843747,143.22079589843747,0,206302
28,32,28_32,2012-09-07,6295.02,6074.84,220.18015625000044,220.18015625000044,1,206302
28,32,28_32,2012-09-14,5263.24,6223.021,-959.7809960937502,959.7809960937502,0,206302
28,32,28_32,2012-09-21,7972.4,5305.622,2666.7779296874996,2666.7779296874996,0,206302
28,32,28_32,2012-09-28,6971.6,7142.774,-171.17392578124964,171.17392578124964,0,206302
28,32,28_32,2012-10-05,6388.05,7154.2607,-766.2107421874998,766.2107421874998,0,206302
28,32,28_32,2012-10-12,6168.28,6454.674,-286.39382812500025,286.39382812500025,0,206302
28,32,28_32,2012-10-19,6522.48,6413.0835,109.39650390624956,109.39650390624956,0,206302
28,32,28_32,2012-10-26,6088.59,6463.6357,-375.04574218749985,375.04574218749985,0,206302
28,33,28_33,2012-09-07,8114.87,15691.335,-7576.4649609375,7576.4649609375,1,206302
28,33,28_33,2012-09-14,6740.3,7352.2544,-611.9543945312498,611.9543945312498,0,206302
28,33,28_33,2012-09-21,4685.18,5926.052,-1240.8717578124997,1240.8717578124997,0,206302
28,33,28_33,2012-09-28,5321.44,4134.699,1186.7407812499996,1186.7407812499996,0,206302
28,33,28_33,2012-10-05,6441.02,5599.69,841.3300585937504,841.3300585937504,0,206302
28,33,28_33,2012-10-12,7689.54,6325.182,1364.35787109375,1364.35787109375,0,206302
28,33,28_33,2012-10-19,9033.43,7465.9326,1567.4973828125003,1567.4973828125003,0,206302
28,33,28_33,2012-10-26,8846.1,8524.101,321.99941406250036,321.99941406250036,0,206302
28,34,28_34,2012-09-07,15812.62,17624.834,-1812.2139843749992,1812.2139843749992,1,206302
28,34,28_34,2012-09-14,13440.54,16018.422,-2577.881874999999,2577.881874999999,0,206302
28,34,28_34,2012-09-21,13354.05,13581.949,-227.89921875000073,227.89921875000073,0,206302
28,34,28_34,2012-09-28,11990.87,13485.321,-1494.4512890624992,1494.4512890624992,0,206302
28,34,28_34,2012-10-05,15076.09,13116.363,1959.7267187500001,1959.7267187500001,0,206302
28,34,28_34,2012-10-12,13623.78,14420.954,-797.1741015624993,797.1741015624993,0,206302
28,34,28_34,2012-10-19,13673.31,13683.574,-10.26421875000051,10.26421875000051,0,206302
28,34,28_34,2012-10-26,15406.14,13779.426,1626.7142187499994,1626.7142187499994,0,206302
28,35,28_35,2012-09-07,1858.02,2311.8694,-453.849384765625,453.849384765625,1,206302
28,35,28_35,2012-09-14,1708.73,1915.2129,-206.48289062499998,206.48289062499998,0,206302
28,35,28_35,2012-09-21,1851.92,1778.7701,73.14985839843757,73.14985839843757,0,206302
28,35,28_35,2012-09-28,2271.99,1712.4493,559.5406591796873,559.5406591796873,0,206302
28,35,28_35,2012-10-05,2420.68,2322.5908,98.08917968749984,98.08917968749984,0,206302
28,35,28_35,2012-10-12,2009.3,2334.9438,-325.64384765625005,325.64384765625005,0,206302
28,35,28_35,2012-10-19,2093.36,2114.3665,-21.006455078124873,21.006455078124873,0,206302
28,35,28_35,2012-10-26,1886.59,2073.6064,-187.01644531250008,187.01644531250008,0,206302
28,36,28_36,2012-09-07,325.5,717.84094,-392.3409423828125,392.3409423828125,1,206302
28,36,28_36,2012-09-14,376.1,439.3501,-63.25009765624998,63.25009765624998,0,206302
28,36,28_36,2012-09-21,495.6,381.5998,114.00020751953127,114.00020751953127,0,206302
28,36,28_36,2012-09-28,648.37,431.97757,216.39243041992188,216.39243041992188,0,206302
28,36,28_36,2012-10-05,558.56,810.24945,-251.6894506835938,251.6894506835938,0,206302
28,36,28_36,2012-10-12,721.85,579.6973,142.15267333984377,142.15267333984377,0,206302
28,36,28_36,2012-10-19,659.94,713.30286,-53.362856445312445,53.362856445312445,0,206302
28,36,28_36,2012-10-26,1330.7,627.1712,703.5287963867188,703.5287963867188,0,206302
28,37,28_37,2012-09-07,1303.24,1527.1969,-223.9568994140625,223.9568994140625,1,206302
28,37,28_37,2012-09-14,1476.14,1324.4333,151.7066503906251,151.7066503906251,0,206302
28,37,28_37,2012-09-21,1664.62,1388.4668,276.1532031249999,276.1532031249999,0,206302
28,37,28_37,2012-09-28,1956.42,1491.1555,465.2644824218751,465.2644824218751,0,206302
28,37,28_37,2012-10-05,1493.14,2006.2363,-513.0963281249999,513.0963281249999,0,206302
28,37,28_37,2012-10-12,1913.99,1609.9664,304.0235693359375,304.0235693359375,0,206302
28,37,28_37,2012-10-19,1664.97,1911.9944,-247.02438476562497,247.02438476562497,0,206302
28,37,28_37,2012-10-26,1849.92,1741.2242,108.69575683593757,108.69575683593757,0,206302
28,38,28_38,2012-09-07,55260.87,43507.492,11753.377812500003,11753.377812500003,1,206302
28,38,28_38,2012-09-14,43906.24,47776.56,-3870.318593750002,3870.318593750002,0,206302
28,38,28_38,2012-09-21,55261.15,44663.582,10597.567968750001,10597.567968750001,0,206302
28,38,28_38,2012-09-28,48095.88,49242.3,-1146.4207812500026,1146.4207812500026,0,206302
28,38,28_38,2012-10-05,50036.0,49689.953,346.046875,346.046875,0,206302
28,38,28_38,2012-10-12,45116.77,48841.684,-3724.913593750003,3724.913593750003,0,206302
28,38,28_38,2012-10-19,46263.19,47819.098,-1555.9076562499977,1555.9076562499977,0,206302
28,38,28_38,2012-10-26,56649.43,46936.793,9712.63703125,9712.63703125,0,206302
28,40,28_40,2012-09-07,46287.86,42273.29,4014.5709375000006,4014.5709375000006,1,206302
28,40,28_40,2012-09-14,45566.57,43220.27,2346.3004687499997,2346.3004687499997,0,206302
28,40,28_40,2012-09-21,44931.27,43586.797,1344.4731249999968,1344.4731249999968,0,206302
28,40,28_40,2012-09-28,43397.68,43855.43,-457.7496874999997,457.7496874999997,0,206302
28,40,28_40,2012-10-05,47509.03,45103.266,2405.764374999999,2405.764374999999,0,206302
28,40,28_40,2012-10-12,42587.75,45353.137,-2765.38671875,2765.38671875,0,206302
28,40,28_40,2012-10-19,42350.48,43418.37,-1067.8910937499968,1067.8910937499968,0,206302
28,40,28_40,2012-10-26,44681.51,43186.695,1494.814687500002,1494.814687500002,0,206302
28,41,28_41,2012-09-07,1313.31,1551.6329,-238.32293457031255,238.32293457031255,1,206302
28,41,28_41,2012-09-14,1705.54,1323.1716,382.36836914062496,382.36836914062496,0,206302
28,41,28_41,2012-09-21,1499.99,1574.1788,-74.18883300781249,74.18883300781249,0,206302
28,41,28_41,2012-09-28,2090.52,1406.3394,684.18064453125,684.18064453125,0,206302
28,41,28_41,2012-10-05,2368.0,2066.6277,301.372314453125,301.372314453125,0,206302
28,41,28_41,2012-10-12,1287.48,2218.8845,-931.404521484375,931.404521484375,0,206302
28,41,28_41,2012-10-19,1622.37,1570.3588,52.01123535156239,52.01123535156239,0,206302
28,41,28_41,2012-10-26,1359.3,1688.0702,-328.77019042968755,328.77019042968755,0,206302
28,42,28_42,2012-09-07,6516.74,6301.5415,215.19849609374978,215.19849609374978,1,206302
28,42,28_42,2012-09-14,6250.43,6317.9956,-67.56560546874971,67.56560546874971,0,206302
28,42,28_42,2012-09-21,6601.56,6171.4004,430.1596093750004,430.1596093750004,0,206302
28,42,28_42,2012-09-28,7245.71,6375.412,870.297890625,870.297890625,0,206302
28,42,28_42,2012-10-05,7384.0,7315.5435,68.45654296875,68.45654296875,0,206302
28,42,28_42,2012-10-12,7952.2,7142.099,810.1008789062498,810.1008789062498,0,206302
28,42,28_42,2012-10-19,6217.51,7684.851,-1467.3410742187498,1467.3410742187498,0,206302
28,42,28_42,2012-10-26,7046.05,6543.114,502.9362304687502,502.9362304687502,0,206302
28,44,28_44,2012-09-07,4813.61,4125.316,688.2940820312497,688.2940820312497,1,206302
28,44,28_44,2012-09-14,4539.07,4390.515,148.5548632812497,148.5548632812497,0,206302
28,44,28_44,2012-09-21,4716.43,4337.32,379.1101757812503,379.1101757812503,0,206302
28,44,28_44,2012-09-28,4991.45,4411.7153,579.7346679687498,579.7346679687498,0,206302
28,44,28_44,2012-10-05,5850.92,4930.672,920.2481250000001,920.2481250000001,0,206302
28,44,28_44,2012-10-12,4624.49,5584.0786,-959.5886132812502,959.5886132812502,0,206302
28,44,28_44,2012-10-19,4948.67,4857.5493,91.12068359375007,91.12068359375007,0,206302
28,44,28_44,2012-10-26,5433.67,4904.862,528.8081835937501,528.8081835937501,0,206302
28,46,28_46,2012-09-07,19029.49,19428.268,-398.7775781249984,398.7775781249984,1,206302
28,46,28_46,2012-09-14,18364.35,18953.455,-589.1050781250015,589.1050781250015,0,206302
28,46,28_46,2012-09-21,19013.65,18046.408,967.2417968750015,967.2417968750015,0,206302
28,46,28_46,2012-09-28,17860.71,18427.148,-566.4384375000009,566.4384375000009,0,206302
28,46,28_46,2012-10-05,20396.53,18846.008,1550.5221874999988,1550.5221874999988,0,206302
28,46,28_46,2012-10-12,18350.82,19829.365,-1478.5452343750003,1478.5452343750003,0,206302
28,46,28_46,2012-10-19,17242.74,18796.48,-1553.7404687499984,1553.7404687499984,0,206302
28,46,28_46,2012-10-26,18249.34,17724.68,524.6603125000001,524.6603125000001,0,206302
28,49,28_49,2012-09-07,12928.44,11870.306,1058.1343359375005,1058.1343359375005,1,206302
28,49,28_49,2012-09-14,12793.59,12772.184,21.406406250000146,21.406406250000146,0,206302
28,49,28_49,2012-09-21,10550.46,12480.986,-1930.5263281250009,1930.5263281250009,0,206302
28,49,28_49,2012-09-28,10444.73,10652.432,-207.70164062500044,207.70164062500044,0,206302
28,49,28_49,2012-10-05,13254.91,11182.845,2072.0652734375,2072.0652734375,0,206302
28,49,28_49,2012-10-12,12051.61,12626.417,-574.8069921874994,574.8069921874994,0,206302
28,49,28_49,2012-10-19,11831.57,12145.565,-313.9954296875003,313.9954296875003,0,206302
28,49,28_49,2012-10-26,12339.18,11782.013,557.1673046875003,557.1673046875003,0,206302
28,52,28_52,2012-09-07,2551.41,2154.345,397.06502929687485,397.06502929687485,1,206302
28,52,28_52,2012-09-14,2127.64,2270.6816,-143.04164062500013,143.04164062500013,0,206302
28,52,28_52,2012-09-21,2165.17,2131.8955,33.27449218750007,33.27449218750007,0,206302
28,52,28_52,2012-09-28,2160.16,2018.3329,141.82711425781235,141.82711425781235,0,206302
28,52,28_52,2012-10-05,2639.52,2332.085,307.4350390625,307.4350390625,0,206302
28,52,28_52,2012-10-12,1878.17,2475.633,-597.4630566406249,597.4630566406249,0,206302
28,52,28_52,2012-10-19,2018.69,2090.017,-71.32708984374995,71.32708984374995,0,206302
28,52,28_52,2012-10-26,1899.88,2039.5775,-139.6975146484374,139.6975146484374,0,206302
28,54,28_54,2012-09-07,30.92,155.28932,-124.36932189941406,124.36932189941406,1,206302
28,54,28_54,2012-09-14,30.0,17.503078,12.49692153930664,12.49692153930664,0,206302
28,54,28_54,2012-09-28,64.92,0.0,64.92,64.92,0,206302
28,54,28_54,2012-10-05,4.88,237.38924,-232.50923645019532,232.50923645019532,0,206302
28,54,28_54,2012-10-12,5.12,73.21909,-68.0990933227539,68.0990933227539,0,206302
28,54,28_54,2012-10-26,28.8,69.83068,-41.03068084716797,41.03068084716797,0,206302
28,55,28_55,2012-09-07,4451.48,8199.688,-3748.2084765625004,3748.2084765625004,1,206302
28,55,28_55,2012-09-14,5057.16,5033.5005,23.659511718749854,23.659511718749854,0,206302
28,55,28_55,2012-09-21,5873.03,5053.1895,819.8405468749997,819.8405468749997,0,206302
28,55,28_55,2012-09-28,5982.76,5795.647,187.11302734375022,187.11302734375022,0,206302
28,55,28_55,2012-10-05,8392.28,5988.1777,2404.1022656250007,2404.1022656250007,0,206302
28,55,28_55,2012-10-12,6993.32,7585.72,-592.4002148437503,592.4002148437503,0,206302
28,55,28_55,2012-10-19,5824.15,7046.098,-1221.9481445312504,1221.9481445312504,0,206302
28,55,28_55,2012-10-26,6820.54,6249.2324,571.307578125,571.307578125,0,206302
28,56,28_56,2012-09-07,249.21,251.27151,-2.061514892578117,2.061514892578117,1,206302
28,56,28_56,2012-09-14,558.08,196.566,361.51400573730473,361.51400573730473,0,206302
28,56,28_56,2012-09-21,39.23,359.9795,-320.7494921875,320.7494921875,0,206302
28,56,28_56,2012-09-28,13.86,41.675217,-27.815216674804688,27.815216674804688,0,206302
28,56,28_56,2012-10-05,385.41,321.1128,64.29720703125003,64.29720703125003,0,206302
28,56,28_56,2012-10-12,284.98,356.375,-71.39499999999998,71.39499999999998,0,206302
28,56,28_56,2012-10-19,241.49,327.03342,-85.54341674804687,85.54341674804687,0,206302
28,56,28_56,2012-10-26,92.92,294.63074,-201.71073730468748,201.71073730468748,0,206302
28,58,28_58,2012-09-07,10210.0,13734.234,-3524.234375,3524.234375,1,206302
28,58,28_58,2012-09-14,10710.73,10779.826,-69.09617187500044,69.09617187500044,0,206302
28,58,28_58,2012-09-21,9665.0,10392.92,-727.919921875,727.919921875,0,206302
28,58,28_58,2012-09-28,18924.0,9723.621,9200.37890625,9200.37890625,0,206302
28,58,28_58,2012-10-05,4290.0,16426.242,-12136.2421875,12136.2421875,0,206302
28,58,28_58,2012-10-12,1800.0,5140.35,-3340.35009765625,3340.35009765625,0,206302
28,58,28_58,2012-10-19,1735.0,2524.433,-789.43310546875,789.43310546875,0,206302
28,58,28_58,2012-10-26,7585.0,2146.1362,5438.86376953125,5438.86376953125,0,206302
28,59,28_59,2012-09-07,118.05,250.77493,-132.7249328613281,132.7249328613281,1,206302
28,59,28_59,2012-09-14,157.25,82.55024,74.69976043701172,74.69976043701172,0,206302
28,59,28_59,2012-09-21,126.79,60.702927,66.08707336425782,66.08707336425782,0,206302
28,59,28_59,2012-09-28,99.05,20.658316,78.39168434143066,78.39168434143066,0,206302
28,59,28_59,2012-10-05,170.56,293.66235,-123.102353515625,123.102353515625,0,206302
28,59,28_59,2012-10-12,145.03,174.07462,-29.044615478515624,29.044615478515624,0,206302
28,59,28_59,2012-10-19,134.71,178.72133,-44.011328735351555,44.011328735351555,0,206302
28,59,28_59,2012-10-26,127.8,146.52759,-18.727587890625003,18.727587890625003,0,206302
28,60,28_60,2012-09-07,630.0,566.15326,63.84674072265625,63.84674072265625,1,206302
28,60,28_60,2012-09-14,522.0,553.489,-31.489013671875,31.489013671875,0,206302
28,60,28_60,2012-09-21,468.0,427.88025,40.1197509765625,40.1197509765625,0,206302
28,60,28_60,2012-09-28,477.0,388.30447,88.69552612304688,88.69552612304688,0,206302
28,60,28_60,2012-10-05,729.01,671.5211,57.48888183593749,57.48888183593749,0,206302
28,60,28_60,2012-10-12,441.0,696.97205,-255.9720458984375,255.9720458984375,0,206302
28,60,28_60,2012-10-19,513.0,516.893,-3.89300537109375,3.89300537109375,0,206302
28,60,28_60,2012-10-26,450.0,527.4187,-77.418701171875,77.418701171875,0,206302
28,67,28_67,2012-09-07,5518.23,4582.3833,935.8466992187496,935.8466992187496,1,206302
28,67,28_67,2012-09-14,4831.18,5037.173,-205.9928515624997,205.9928515624997,0,206302
28,67,28_67,2012-09-21,4955.43,4756.5547,198.8753125000003,198.8753125000003,0,206302
28,67,28_67,2012-09-28,4875.21,4720.119,155.09085937500004,155.09085937500004,0,206302
28,67,28_67,2012-10-05,5528.25,5159.3403,368.90966796875,368.90966796875,0,206302
28,67,28_67,2012-10-12,4542.67,5264.161,-721.4911328124999,721.4911328124999,0,206302
28,67,28_67,2012-10-19,5121.29,4783.0435,338.24654296874996,338.24654296874996,0,206302
28,67,28_67,2012-10-26,5361.64,5095.675,265.9651953125003,265.9651953125003,0,206302
28,71,28_71,2012-09-07,6853.83,6234.533,619.2967968749999,619.2967968749999,1,206302
28,71,28_71,2012-09-14,4539.19,6581.091,-2041.9008203125004,2041.9008203125004,0,206302
28,71,28_71,2012-09-21,5137.17,4794.1523,343.0176562500001,343.0176562500001,0,206302
28,71,28_71,2012-09-28,4378.01,5141.0596,-763.0495703124998,763.0495703124998,0,206302
28,71,28_71,2012-10-05,5969.98,5008.9146,961.0654492187496,961.0654492187496,0,206302
28,71,28_71,2012-10-12,4878.72,5552.419,-673.6989453124997,673.6989453124997,0,206302
28,71,28_71,2012-10-19,3881.74,5145.743,-1264.0031640625002,1264.0031640625002,0,206302
28,71,28_71,2012-10-26,4962.61,4348.826,613.7838281249997,613.7838281249997,0,206302
28,72,28_72,2012-09-07,42116.05,46058.324,-3942.274218749997,3942.274218749997,1,206302
28,72,28_72,2012-09-14,30360.24,39300.96,-8940.720937499998,8940.720937499998,0,206302
28,72,28_72,2012-09-21,51274.97,32195.768,19079.202421875,19079.202421875,0,206302
28,72,28_72,2012-09-28,52003.36,42473.027,9530.33265625,9530.33265625,0,206302
28,72,28_72,2012-10-05,49853.78,51311.016,-1457.2356250000012,1457.2356250000012,0,206302
28,72,28_72,2012-10-12,38437.18,48894.703,-10457.523125,10457.523125,0,206302
28,72,28_72,2012-10-19,45519.71,45512.78,6.928749999999127,6.928749999999127,0,206302
28,72,28_72,2012-10-26,42532.22,48415.984,-5883.764374999999,5883.764374999999,0,206302
28,74,28_74,2012-09-07,12360.29,12903.816,-543.5264062499991,543.5264062499991,1,206302
28,74,28_74,2012-09-14,9720.91,11953.04,-2232.1300390625,2232.1300390625,0,206302
28,74,28_74,2012-09-21,10087.83,10040.885,46.94523437499993,46.94523437499993,0,206302
28,74,28_74,2012-09-28,9500.36,10130.229,-629.8685156249994,629.8685156249994,0,206302
28,74,28_74,2012-10-05,11234.11,10336.784,897.3258203125006,897.3258203125006,0,206302
28,74,28_74,2012-10-12,12640.04,10986.437,1653.6034765625009,1653.6034765625009,0,206302
28,74,28_74,2012-10-19,10303.22,12128.982,-1825.7624218750007,1825.7624218750007,0,206302
28,74,28_74,2012-10-26,9552.8,10678.0625,-1125.2625000000007,1125.2625000000007,0,206302
28,79,28_79,2012-09-07,44471.19,39435.195,5035.994687500002,5035.994687500002,1,206302
28,79,28_79,2012-09-14,41088.14,41985.25,-897.1100000000006,897.1100000000006,0,206302
28,79,28_79,2012-09-21,39775.54,39890.684,-115.14359374999913,115.14359374999913,0,206302
